customer_id,contract_type,contract_start_date,last_call_date,minutes_used_two_months_ago,minutes_used_last_month,minutes_used_current_month,helpdesk_calls_3m,avg_monthly_bill,unpaid_invoices,region_code,retention_offer_sent,region_churn_rate,contract_end_date,churn
C04448,Prepaid,2015-07-26,2023-06-08,27,29,28,1,,0,1070,0,0.2,,0
C04794,Postpaid,2019-05-15,2023-06-22,271,309,327,1,48.65,0,3000,0,0.173,,0
C04146,Prepaid,2018-07-01,2023-05-28,184,128,3,1,,0,9910,1,0.5,,1
C01577,Postpaid,2016-07-02,2023-06-01,37,32,29,1,26.09,0,5120,0,0.0,,0
C01078,Postpaid,2018-03-26,2023-05-04,240,240,226,1,54.61,0,1300,0,0.26,,0
C02577,Postpaid,2016-11-19,2023-06-03,420,479,453,1,67.43,1,1740,0,0.161,,0
C01776,Postpaid,2015-04-13,2023-06-19,93,86,88,0,26.7,0,2670,0,0.086,,0
C00496,Prepaid,2015-06-05,2023-04-17,21,11,1,0,,0,5940,1,0.444,,1
C01882,Prepaid,2019-09-27,2023-05-10,20,16,1,3,,0,3000,1,0.173,,1
C03569,Postpaid,2022-04-13,2023-06-23,190,184,198,0,48.09,0,7110,0,0.3,,0
C02727,Prepaid,2016-05-15,2023-05-31,27,16,1,0,,0,3000,0,0.173,,1
C01427,Postpaid,2021-12-01,2023-06-17,139,140,129,2,45.18,0,9160,0,0.153,,0
C01638,Postpaid,16/10/2016,2023-05-21,527,591,650,0,79.08,0,3660,0,0.235,,0
C02871,PREPAID,2022-06-03,2023-06-21,94,87,85,0,,0,6250,0,0.133,,0
C04450,Postpaid,2016-07-07,2023-04-16,424,225,7,2,43.09,1,9160,1,0.153,2023-06-10,1
C01005,Prepaid,2019-07-24,2023-06-08,127,125,130,2,,0,7540,0,0.2,,0
C00092,Postpaid,2020-06-12,2023-05-01,1571,1040,32,5,100.82,0,1020,0,0.235,2023-06-21,1
C03547,Prepaid,2022-08-05,2023-05-15,94,60,2,4,,0,6380,1,0.167,,1
C04190,Postpaid,2017-03-16,2023-06-10,51,54,55,0,25.27,1,9160,0,0.153,,0
C03533,Postpaid,2017-10-15,2023-06-12,463,459,434,1,55.71,1,9160,0,0.153,,0
C02889,Prepaid,2018-05-28,2023-05-08,211,180,195,0,,0,1030,1,0.1,,0
C03688,Postpaid,2016-11-14,2023-06-29,58,49,49,0,26.03,1,7310,0,0.111,,0
C00604,Postpaid,2020-03-27,2023-06-02,334,349,380,1,54.21,0,9160,1,0.153,2025-02-27,0
C03216,Postpaid,2015-06-23,2023-06-23,328,285,313,1,52.95,0,7500,0,0.079,,0
C04538,Postpaid,2020-11-04,2023-05-26,573,556,533,0,76.84,0,6960,0,0.359,,0
C01639,PREPAID,2021-11-29,2023-06-26,67,76,79,0,,0,2100,0,0.0,,0
C02849,Postpaid,2014-06-27,2023-06-11,95,98,104,1,44.29,1,1200,0,0.116,,0
C00329,Postpaid,2018-06-14,2023-06-13,418,422,448,1,65.55,0,3000,0,0.173,,0
C01369,Postpaid,2016-12-21,2023-05-21,291,280,1,1,54.35,1,9100,1,0.136,2023-06-20,1
C00672,Postpaid,2020-04-08,2023-06-23,763,690,708,0,87.83,1,9160,0,0.153,,0
C02107,Prepaid,2022-04-02,2023-06-27,180,174,175,0,,0,3480,0,0.1,,0
C00259,Postpaid,2021-06-08,2023-06-09,263,300,286,0,51.97,1,9160,0,0.153,,0
C03971,Prepaid,2015-10-23,2023-06-02,92,83,77,1,,0,3000,0,0.173,,0
C04722,Postpaid,2017-10-17,2023-04-04,66,58,0,1,32.39,1,5700,1,0.273,2023-06-26,1
C00138,Prepaid,2017-11-06,2023-05-12,84,96,95,0,,0,4890,0,0.136,,0
C01299,Prepaid,2016-08-21,2023-06-14,189,207,227,0,,0,3290,0,0.143,,0
C02097,Prepaid,2022-06-30,2023-05-05,389,339,336,0,,0,9160,0,0.153,,0
C02437,Postpaid,2015-06-05,2023-06-13,118,105,105,0,40.64,0,1510,0,0.357,,0
C00522,Postpaid,2019-10-31,2023-05-29,579,593,23,1,82.02,0,6870,1,0.28,2023-06-30,1
C01816,Prepaid,2018-05-03,2023-04-26,112,89,1,4,,0,9480,0,0.143,,1
C04699,Post-paid,2019-07-19,2023-06-05,183,171,156,1,43.79,0,1070,0,0.2,2024-02-09,0
C00080,Prepaid,2016-01-11,2023-05-02,11,8,0,2,,0,9160,1,0.153,,1
C03153,Postpaid,2020-11-13,2023-04-14,65,45,0,3,30.0,0,4500,1,0.286,2023-06-29,1
C00956,Postpaid,2017-10-06,2023-06-15,566,553,588,3,72.42,0,9160,0,0.153,,0
C04293,Postpaid,2021-01-01,2023-06-15,115,118,121,2,23.89,0,2230,0,0.421,,0
C01495,Postpaid,2017-10-05,2023-05-04,166,179,189,0,38.36,2,8560,0,0.233,,0
C03439,Prepaid,2022-06-15,2023-05-12,89,90,90,1,,0,9160,0,0.153,,0
C02184,Postpaid,2018-05-30,2023-06-27,41,36,38,0,26.67,0,8980,0,0.125,,0
C02141,Postpaid,2020-05-01,2023-06-08,122,112,113,0,31.73,2,9770,0,0.083,2024-12-20,0
C02313,Postpaid,2016-06-29,2023-06-22,208,226,216,0,38.34,0,3000,0,0.173,2024-12-13,0
C01217,Postpaid,2015-04-27,2023-06-02,779,872,802,1,84.08,0,8310,1,0.175,,0
C01681,Prepaid,2021-07-02,2023-05-05,323,352,330,0,,0,1070,0,0.2,,0
C02500,Postpaid,2016-09-01,2023-06-30,1691,1906,1765,0,160.63,0,3000,0,0.173,2025-03-27,0
C03478,Postpaid,2015-11-13,2023-06-04,524,501,544,1,60.35,0,3000 Leuven,0,0.173,,0
C00893,Postpaid,2014-06-20,2023-05-23,136,137,2,2,36.64,0,3000,1,0.173,2023-06-14,1
C02214,Postpaid,2022-03-20,2023-05-20,624,470,9,2,60.82,0,1300,0,0.26,2023-06-16,1
C02650,Postpaid,2020-06-10,2023-06-17,284,319,349,0,59.79,1,3000,0,0.173,,0
C02431,Postpaid,2019-06-01,2023-06-08,215,187,193,2,41.37,0,9040,0,0.3,,0
C03909,Postpaid,2015-02-06,2023-06-08,210,205,212,2,46.66,0,2670,1,0.086,,0
C01778,Prepaid,2014-02-06,2023-06-07,82,70,76,0,,0,4390,0,0.071,,0
C02188,Postpaid,2023-04-12,2023-06-30,314,280,266,1,38.38,0,LEU-3000,0,0.173,,0
C01971,Postpaid,2014-10-13,2023-06-10,213,215,205,0,41.35,1,1050,0,0.278,,0
C02081,Postpaid,2015-09-20,2023-06-15,80,91,94,1,33.38,0,3000,0,0.173,,0
C02839,Postpaid,2014-02-24,2023-06-27,714,812,863,1,88.94,0,9100,0,0.136,,0
C00577,Prepaid,2022-04-20,2023-06-08,330,322,335,0,,0,4990,0,0.333,,0
C04940,Postpaid,2014-02-27,2023-06-25,148,155,157,0,48.91,0,2670,0,0.086,,0
C04744,Prepaid,2018-09-29,2023-06-14,119,118,121,0,,0,8310,0,0.175,,0
C00279,Postpaid,2015-10-25,2023-06-17,120,131,138,0,44.6,0,2670,0,0.086,,0
C00214,Postpaid,2020-02-07,2023-06-25,51,47,44,0,29.01,0,3800,0,0.083,,0
C04760,Postpaid,2018-04-14,2023-05-20,100,92,86,4,30.38,0,1300,0,0.26,2024-07-06,0
C04277,Prepaid,2014-02-05,2023-06-12,100,91,87,2,,0,9160,0,0.153,,0
C03466,Postpaid,2014-08-19,2023-06-20,151,162,167,1,42.44,0,7650,0,0.182,,0
C00349,Prepaid,2018-11-20,2023-05-05,17,17,17,0,,0,9100,0,0.136,,0
C01773,Postpaid,2018-09-11,2023-06-22,319,279,286,2,58.88,0,3000 Leuven,0,0.173,,0
C01759,postpaid,2020-01-15,2023-06-22,172,166,159,4,53.6,0,3510,0,0.125,,0
C00186,Postpaid,2019-07-02,2023-06-11,384,331,303,1,48.91,0,2670,0,0.086,,0
C00939,Postpaid,2016-10-26,2023-06-15,77,88,87,2,32.57,0,9160,0,0.153,,0
C02776,Postpaid,2022-10-10,2023-04-05,238,184,6,1,42.84,0,7310,0,0.111,2023-06-20,1
C00794,Postpaid,2022-11-08,2023-06-15,151,143,143,2,45.07,1,4600,0,0.102,2024-01-06,0
C00900,Prepaid,2016-03-15,2023-06-28,18,18,16,1,,0,2670,0,0.086,,0
C03246,Prepaid,2018-04-16,2023-06-16,42,47,51,1,,0,9100,0,0.136,,0
C04392,Postpaid,2023-04-07,2023-06-16,151,148,147,1,43.16,0,8200,0,0.0,,0
C00525,Prepaid,2019-02-14,2023-05-03,108,102,2,5,,0,9230,1,0.389,,1
C03020,Postpaid,2022-08-16,2023-05-15,69,72,77,0,29.61,0,9200,0,0.222,,0
C02396,Post-paid,2022-07-18,2023-04-06,1109,1027,50,1,108.68,1,1510,1,0.357,2023-06-19,1
C01083,Postpaid,2021-07-07,2023-06-13,468,479,448,2,60.45,1, 1300,0,0.26,,0
C03152,Postpaid,2020-01-24,2023-06-21,216,209,203,1,43.95,1,9860,0,0.132,,0
C00419,Postpaid,2014-09-08,2023-06-25,140,154,149,0,42.03,1,8310,0,0.175,,0
C02185,Postpaid,2017-02-27,2023-06-23,293,277,264,1,47.16,0,3000,0,0.173,,0
C00231,Postpaid,2021-11-28,2023-06-13,272,271,273,0,54.31,0,2900,1,0.167,,0
C03397,Prepaid,2015-05-24,2023-06-10,267,270,276,1,,0,9860,0,0.132,,0
C00119,Postpaid,2019-08-07,2023-06-11,244,234,245,0,51.38,0,9100,0,0.136,,0
C03536,postpaid,2022-06-18,2023-06-10,230,242,265,1,53.11,0,2520,0,0.286,,0
C02523,Prepaid,2020-02-14,2023-06-22,8,7,7,0,,0,3490,0,0.0,,0
C00552,Postpaid,2020-08-06,2023-06-22,74,82,80,1,41.93,1,5350,0,0.214,2024-10-27,0
C02325,Postpaid,2018-01-21,2023-06-04,42,41,39,1,32.36,0,2590,0,0.0,,0
C04732,Prepaid,2021-10-29,2023-06-24,114,100,102,2,,0,4390,0,0.071,,0
C04279,Postpaid,2021-09-21,2023-06-05,594,294,5,1,37.98,0,9740,1,0.174,2023-06-21,1
C00278,Prepaid,2014-05-18,2023-05-05,20,15,1,5,,0,9160,0,0.153,,1
C00888,Postpaid,2016-11-11,2023-06-18,111,118,115,1,25.58,0,1700,0,0.342,,0
C00295,Postpaid,2019-03-19,2023-06-29,252,259,245,3,44.39,0,9100,0,0.136,,0
C03529,Prepaid,2022-05-13,2023-06-01,53,55,58,0,,0,9160,0,0.153,,0
C04410,Postpaid,2023-05-02,2023-06-23,516,555,539,0,72.59,1,2300,0,0.067,,0
C04119,Postpaid,2014-02-19,2023-06-27,157,140,151,2,40.54,1,2670,0,0.086,,0
C02207,Prepaid,2016-07-12,2023-06-22,253,245,257,3,,0,7910,0,0.0,,0
C04615,Postpaid,2014-03-30,2023-06-20,316,332,328,2,53.65,0,2240,0,0.091,,0
C02164,Prepaid,2022-05-03,2023-06-10,144,133,137,0,,0,9100,0,0.136,,0
C02020,Postpaid,2015-05-25,2023-06-30,538,494,480,1,62.47,0,2260,0,0.35,,0
C04353,Prepaid,2022-09-29,2023-05-28,59,44,0,3,,0,3880,1,0.2,,1
C04257,Postpaid,2014-01-19,2023-05-20,96,57,3,0,27.42,0,2260,1,0.35,2023-06-10,1
C00260,postpaid,2015-12-04,2023-06-15,1046,1201,1255,1,118.67,0,7500,0,0.079,,0
C02117,PREPAID,2022-08-17,2023-04-03,128,74,0,1,,0,9860,1,0.132,,1
C04053,Postpaid,2019-09-12,2023-06-24,450,383,352,3,58.21,1,9160,0,0.153,,0
C03196,Postpaid,2018-05-13,2023-05-26,180,183,191,1,44.88,0,1300,0,0.26,,0
C04366,Postpaid,2016-11-25,2023-05-04,1173,1286,1191,0,123.21,0,3800,0,0.083,,0
C03766,Postpaid,2018-10-03,2023-06-21,176,160,165,0,36.08,0,6430,0,0.188,2024-05-04,0
C04612,Prepaid,2020-04-08,2023-06-23,145,126,127,0,,0,3270,1,0.0,,0
C02932,Prepaid,2019-08-03,2023-06-01,120,123,115,0,,0,3000,1,0.173,,0
C00280,Postpaid,2019-12-07,2023-05-11,396,386,420,1,57.74,0,9160,0,0.153,,0
C00123,Postpaid,2016-08-15,2023-05-30,443,426,440,0,66.68,0,2230,0,0.421,,0
C00290,Postpaid,2021-02-25,2023-06-24,141,136,135,0,40.65,0,3000,0,0.173,,0
C00843,Prepaid,2019-07-22,2023-05-07,52,53,2,3,,0,3000,1,0.173,,1
C03806,Postpaid,06/01/2014,2023-06-07,789,757,762,1,89.36,2,1700,0,0.342,,0
C02943,Postpaid,2019-12-11,2023-06-06,1202,1023,1092,3,106.56,0,3040,0,0.5,,0
C03851,Postpaid,29/07/2016,2023-05-30,420,395,395,1,60.2,0,1030,0,0.1,,0
C00251,Prepaid,2015-07-10,2023-04-03,33,22,1,0,,0,8760,1,0.2,,1
C02430,Postpaid,2015-11-14,2023-05-06,217,218,207,0,53.88,0,5350,0,0.214,,0
C03756,Prepaid,2019-06-02,2023-05-31,54,31,1,1,,0,9100,1,0.136,,1
C03733,Prepaid,2014-12-02,2023-06-17,46,52,48,1,,0,LEU-3000,0,0.173,,0
C02002,Prepaid,2018-05-30,2023-06-08,20,20,22,0,,0,3990,0,0.4,,0
C03406,Postpaid,2018-11-27,2023-06-09,235,267,248,2,51.63,0,4370,0,0.074,,0
C03842,Postpaid,2018-09-19,2023-06-03,122,123,112,0,32.12,0,9040,0,0.3,,0
C02782,Postpaid,2019-05-04,2023-06-03,376,370,392,0,54.91,0,3000,0,0.173,,0
C03326,Postpaid,16/06/2015,2023-06-30,281,292,301,0,58.61,1,3510,0,0.125,,0
C03440,Prepaid,2021-11-07,2023-05-16,483,437,433,0,,0,1200,0,0.116,,0
C03115,Prepaid,2020-04-05,2023-04-23,24,17,0,3,,0,9160,1,0.153,,1
C01624,Postpaid,2017-12-28,2023-05-06,556,481,444,3,,1,6860,0,0.278,,0
C03683,Prepaid,2021-07-01,2023-06-18,59,65,69,2,,0,9160,0,0.153,,0
C03634,Postpaid,2020-09-21,2023-04-10,402,383,11,2,56.0,2,8400,0,0.125,2023-06-22,1
C03590,Postpaid,2021-11-26,2023-06-29,392,357,351,6,57.41,0,9860,0,0.132,,0
C01864,Prepaid,2019-02-28,2023-06-23,176,157,160,1,,0,9160,0,0.153,,0
C04567,Postpaid,2022-06-18,2023-04-15,167,126,1,0,39.7,2,3020,0,0.222,2023-06-12,1
C02895,Postpaid,2023-04-01,2023-06-13,141,138,142,0,41.16,0,9160,0,0.153,,0
C02296,Prepaid,2021-06-30,2023-06-27,142,128,138,1,,0,4390,0,0.071,,0
C03499,Postpaid,2018-01-11,2023-06-09,66,72,78,0,27.13,1,5690,0,0.0,,0
C00031,Prepaid,2017-04-30,2023-06-29,19,19,17,0,,0,7670,0,0.333,,0
C00320,Postpaid,2014-11-28,2023-06-15,1547,1499,1480,0,149.31,0,8740,0,0.0,,0
C01441,PREPAID,2017-01-05,2023-06-26,118,105,103,0,,0,9940,0,0.214,,0
C00028,Postpaid,2017-12-02,2023-06-02,167,154,152,2,42.68,0,1300,0,0.26,,0
C01322,Prepaid,2014-01-05,2023-06-24,211,194,203,1,,0,1200,0,0.116,,0
C00804,Postpaid,2014-11-17,2023-05-18,56,50,51,1,38.62,0,1880,0,0.0,,0
C01130,Postpaid,2017-07-14,2023-05-07,388,372,345,0,61.01,0,9100,0,0.136,,0
C00185,Prepaid,2021-09-13,2023-06-12,73,73,69,0,,0,3000,1,0.173,,0
C04415,Postpaid,19/09/2017,2023-05-27,399,403,421,0,57.63,0,2150,0,0.094,,0
C03515,Postpaid,2020-02-17,2023-05-14,390,186,2,2,45.32,0,1830,0,0.6,2023-06-20,1
C00429,Postpaid,2019-09-14,2023-06-18,67,66,62,0,30.1,0,3660,0,0.235,2024-05-14,0
C02629,Post-paid,2020-05-07,2023-05-26,23,24,24,2,32.4,0,1700,0,0.342,,0
C03220,Postpaid,2019-05-13,2023-06-09,43,48,47,0,24.53,0,3450,0,0.214,,0
C00126,Postpaid,2015-03-06,2023-06-28,274,269,272,0,45.43,0,9160,1,0.153,,0
C04144,Prepaid,2016-03-25,2023-06-15,164,162,166,0,,0,3660,0,0.235,,0
C01026,Postpaid,2022-06-07,2023-06-18,240,241,245,0,49.36,0,8030,0,0.0,,0
C04634,Prepaid,2022-01-28,2023-06-26,286,307,291,3,,0,9040,0,0.3,,0
C04494,Postpaid,2022-12-15,2023-06-04,175,103,5,3,34.86,1,4680,0,0.2,2023-06-26,1
C02122,Post-paid,2020-10-25,2023-06-08,67,67,63,2,42.42,0,3740,0,0.129,,0
C01365,Prepaid,2020-12-03,2023-05-08,23,13,0,1,,0,8500,1,0.143,,1
C03488,Postpaid,2020-10-01,2023-06-29,156,143,141,5,39.0,0,9160,0,0.153,,0
C02456,Postpaid,2020-02-27,2023-06-08,257,260,256,3,53.78,2,9860,0,0.132,,0
C01334,Prepaid,2022-03-02,2023-06-10,158,160,160,0,,0,2440,0,0.167,,0
C00800,Postpaid,2019-06-07,2023-06-17,30,26,25,0,25.46,0,9100,0,0.136,,0
C02751,Prepaid,2019-01-08,2023-06-22,40,42,43,2,,0,7110,0,0.3,,0
C03890,Postpaid,2017-01-31,2023-06-05,178,162,148,0,49.69,1,9740,1,0.174,2025-05-31,0
C02724,Postpaid,2020-08-07,2023-05-12,82,80,2,1,,3,5290,0,0.171,2023-06-20,1
C03319,Postpaid,2020-09-20,2023-06-01,140,126,117,2,45.4,0,9770,0,0.083,,0
C00104,Postpaid,2019-07-18,2023-05-13,171,125,7,1,33.34,0,2670,1,0.086,2023-06-21,1
C01212,Postpaid,2021-08-05,2023-06-06,473,475,508,2,59.94,1,3000,0,0.173,,0
C02644,Postpaid,2017-10-15,2023-06-19,128,125,131,0,35.5,0,3570,1,0.25,,0
C04245,Postpaid,2015-10-25,2023-06-15,74,67,73,1,40.21,0,5600,0,0.143,,0
C04993,Postpaid,2019-11-05,2023-06-04,129,140,140,0,36.95,0,3740,0,0.129,,0
C02342,Postpaid,2014-01-15,2023-06-05,317,316,344,0,45.58,0,1020,0,0.235,,0
C02765,Postpaid,2020-05-14,2023-05-25,130,112,120,3,42.66,1,3160,0,0.0,,0
C03606,Postpaid,2016-02-02,2023-06-12,571,517,482,0,64.23,0,3000,0,0.173,,0
C03446,Prepaid,2015-01-13,2023-05-10,47,35,1,1,,0,4990,1,0.333,,1
C02700,Postpaid,2017-04-02,2023-04-26,85,41,1,2,32.18,0,3930,1,0.571,2023-06-23,1
C04621,Postpaid,2017-02-01,2023-05-26,163,187,170,0,39.21,0,9860,1,0.132,2023-10-02,0
C01252,Prepaid,2022-11-27,2023-06-23,90,84,88,2,,0,9910,0,0.5,,0
C03724,Postpaid,2020-05-23,2023-05-14,209,218,215,0,39.67,0,1200,1,0.116,,0
C01279,Postpaid,2018-02-04,2023-06-22,53,53,54,1,17.38,0,3000,0,0.173,2024-12-14,0
C00722,Postpaid,2017-10-01,2023-06-24,218,199,201,1,45.58,500,9100,0,0.136,,0
C04703,Postpaid,2015-01-24,2023-06-14,91,82,77,1,27.06,0,9160,0,0.153,,0
C04589,Postpaid,2014-03-29,2023-06-26,284,313,323,2,47.91,0,4180,0,0.167,,0
C01765,Postpaid,2022-07-03,2023-06-15,135,146,136,2,50.74,0,LEU-3000,0,0.173,,0
C02926,Postpaid,2015-10-17,2023-06-05,464,458,474,0,70.01,0,1300,0,0.26,,0
C01831,Prepaid,2020-10-19,2023-06-02,292,258,249,0,,0,3000,0,0.173,,0
C01740,Postpaid,2014-05-23,2023-05-25,475,453,8,3,65.99,0,1300,1,0.26,2023-06-15,1
C04325,Postpaid,2020-02-02,2023-06-17,147,129,122,1,38.45,0,1070,0,0.2,,0
C01838,Postpaid,2022-02-05,2023-06-22,171,159,164,0,43.16,0,1700,0,0.342,,0
C04159,Postpaid,2017-03-19,2023-05-20,218,227,1,1,41.87,2,9160,1,0.153,2023-06-20,1
C03365,Prepaid,2023-01-25,2023-04-29,177,125,7,2,,0,5000,1,0.222,,1
C00965,Postpaid,15/04/2016,2023-06-20,279,274,250,0,60.68,1,1670,0,0.125,,0
C04651,Prepaid,2019-12-30,2023-06-24,116,107,112,2,,0,9100,0,0.136,,0
C04157,Prepaid,2018-02-22,2023-04-15,42,22,1,0,,0,1700,1,0.342,,1
C00306,PREPAID,2018-04-13,2023-06-24,95,103,100,0,,0,8990,0,0.5,,0
C04880,Postpaid,2023-04-20,2023-06-20,28,28,28,2,20.43,0,3660,1,0.235,,0
C01064,Postpaid,2016-12-10,2023-06-27,412,421,381,26,53.11,0,1200,0,0.116,2024-12-12,0
C02379,Postpaid,2014-05-07,2023-06-22,110,100,106,0,39.77,1,3000,0,0.173,,0
C03789,Postpaid,2020-04-02,2023-06-11,310,290,307,1,46.48,0,4990,0,0.333,,0
C03627,Postpaid,2014-05-16,2023-06-16,182,194,208,3,47.39,0,1080,0,0.381,,0
C04075,Postpaid,2019-02-17,2023-06-16,53,48,50,0,43.98,0,2670,0,0.086,,0
C03897,Postpaid,2022-07-14,2023-06-30,299,287,271,0,53.36,1,9160,0,0.153,,0
C01955,Postpaid,2020-09-10,2023-06-29,42,38,36,2,27.36,1,6870,0,0.28,2023-10-21,0
C04999,Postpaid,2021-09-24,2023-04-30,177,151,6,1,36.66,0,9160,1,0.153,2023-06-18,1
C04176,postpaid,2023-02-15,2023-06-09,193,177,185,2,47.93,0,4510,0,0.0,,0
C04963,Postpaid,2019-07-02,2023-06-21,175,189,184,0,57.44,0,2670,0,0.086,,0
C04387,Prepaid,2021-12-10,2023-04-09,51,25,1,3,,0,9230,1,0.389,,1
C04899,Prepaid,2015-06-09,2023-05-05,136,155,167,0,,0,1830,0,0.6,,0
C01742,Postpaid,22/11/2017,2023-06-26,140,138,131,0,33.57,0,3000,0,0.173,,0
C02201,Postpaid,2021-07-04,2023-06-18,128,146,143,4,35.97,0,6900,0,0.205,,0
C04912,Postpaid,2019-04-06,2023-06-03,39,41,41,0,30.66,0,5400,1,0.0,,0
C04514,Prepaid,2021-08-07,2023-06-30,71,68,68,0,,0,3000,0,0.173,,0
C01500,postpaid,2018-09-16,2023-06-27,540,614,675,1,72.45,0,3000,0,0.173,2024-07-30,0
C00209,Prepaid,2017-03-11,2023-06-03,291,292,284,0,,0,5600,0,0.143,,0
C02278,Prepaid,2015-06-15,2023-06-14,206,195,180,3,,0,3480,0,0.1,,0
C02016,Postpaid,2020-02-29,2023-06-18,368,370,395,3,56.51,0,9160,0,0.153,,0
C02314,Prepaid,2019-01-13,2023-06-08,163,179,187,1,,0,1500,1,0.0,,0
C02945,Postpaid,2018-07-21,2023-06-25,150,156,160,0,36.19,1,9100,0,0.136,,0
C01576,Postpaid,2017-07-26,2023-06-16,63,56,54,1,32.0,0,9160,0,0.153,2024-11-15,0
C00369,Postpaid,2017-10-25,2023-06-29,471,513,521,1,66.51,0,4600,0,0.102,,0
C02704,Postpaid,2022-07-13,2023-06-24,344,384,364,1,64.3,0, 1300,0,0.26,2024-05-24,0
C01440,Prepaid,2021-09-09,2023-06-05,211,226,226,0,,0,LEU-3000,1,0.173,,0
C01747,postpaid,2018-08-12,2023-06-23,170,191,191,0,26.09,0,9100,0,0.136,,0
C00863,Postpaid,2014-10-29,2023-06-27,203,222,221,1,46.22,3,5490,0,0.118,,0
C02052,Postpaid,2018-03-20,2023-06-09,1015,1075,1097,0,112.35,0,1200,0,0.116,,0
C01584,Postpaid,2018-09-23,2023-06-06,286,309,279,2,55.33,1,9770,0,0.083,2024-08-05,0
C04320,Postpaid,2016-08-26,2023-05-03,583,523,543,0,67.79,0,8980,0,0.125,,0
C03197,Postpaid,2020-01-08,2023-06-25,154,149,142,1,39.07,0,9400,0,0.222,,0
C01727,Prepaid,2015-11-09,2023-06-02,378,332,362,2,,0,9160,0,0.153,,0
C01795,Prepaid,2019-02-12,2023-05-17,74,79,75,0,,0,8560,0,0.233,,0
C00684,Postpaid,2017-07-15,2023-06-21,79,76,74,1,44.78,1,9100,0,0.136,,0
C03747,Prepaid,2015-05-19,2023-06-30,135,142,147,1,,0,3000,0,0.173,,0
C01494,Postpaid,2018-09-26,2023-05-31,971,858,902,0,80.92,0,9860,0,0.132,2025-06-16,0
C02445,Prepaid,2020-08-06,2023-06-11,52,57,61,1,,0,LEU-3000,0,0.173,,0
C02492,Prepaid,2017-01-13,2023-05-15,161,141,128,1,,0,1090,0,0.133,,0
C01704,Prepaid,2017-07-04,2023-05-28,58,57,2,0,,0,3300,0,0.214,,1
C01472,Prepaid,2020-12-20,2023-05-08,34,22,0,1,,0,7190,0,0.429,,1
C01307,Postpaid,2014-02-06,2023-06-20,260,292,302,2,56.12,0,3000 Leuven,1,0.173,2025-04-28,0
C01707,Postpaid,2019-08-16,2023-06-13,319,278,254,4,53.17,0,1080,0,0.381,,0
C03678,Prepaid,2016-01-24,2023-06-07,262,252,276,1,,0,9160,0,0.153,,0
C03281,Prepaid,2014-09-19,2023-06-17,60,64,70,1,,0,4390,0,0.071,,0
C01080,Postpaid,2023-05-08,2023-06-12,313,323,316,1,58.59,0,3000,0,0.173,,0
C04288,Postpaid,2016-05-25,2023-06-06,162,158,166,0,46.26,0,2300,0,0.067,,0
C02661,Prepaid,2019-11-06,2023-06-05,65,58,63,0,,0,1030,0,0.1,,0
C03553,Postpaid,2014-01-31,2023-06-20,248,269,257,1,46.82,0,3450,0,0.214,,0
C02715,Postpaid,2019-04-28,2023-06-03,312,349,346,0,53.09,0,5650,0,0.0,,0
C01553,Postpaid,2016-06-08,2023-06-11,77,68,70,3,31.7,1,3000,0,0.173,,0
C00200,Prepaid,2018-03-02,2023-06-06,137,154,155,1,,0,4680,0,0.2,,0
C01248,Postpaid,2015-07-11,2023-06-21,241,241,217,2,48.63,0,9400,0,0.222,,0
C02033,Postpaid,2023-01-22,2023-06-13,133,114,104,1,,1,3090,0,0.125,2024-02-16,0
C02575,Postpaid,2019-10-30,2023-06-11,899,801,836,2,80.75,2,2670,0,0.086,,0
C00958,Postpaid,2014-02-03,2023-06-04,413,358,379,1,48.47,1,2670,0,0.086,,0
C02554,Postpaid,2020-12-12,2023-05-29,244,208,219,0,46.15,0,9100,0,0.136,,0
C04369,Postpaid,2019-05-19,2023-06-07,124,127,121,0,30.64,0,1300,0,0.26,2023-11-26,0
C02803,Postpaid,2015-04-20,2023-06-29,25,29,29,1,25.12,0,5650,0,0.0,,0
C00392,Prepaid,2022-12-11,2023-06-29,103,111,111,1,,0,1300,0,0.26,,0
C01978,Postpaid,2015-08-30,2023-04-21,146,97,5,3,43.71,1,8160,1,0.25,2023-06-06,1
C04422,Postpaid,2021-04-22,2023-06-21,233,200,214,0,43.67,0,6870,0,0.28,,0
C04215,Postpaid,2016-05-15,2023-06-25,585,571,553,0,79.26,0,9100,0,0.136,,0
C00242,Postpaid,2019-12-11,2023-06-13,150,152,154,3,37.59,1,3000,0,0.173,,0
C02080,Postpaid,2022-03-27,2023-05-16,92,70,0,4,36.62,1,1080,1,0.381,2023-06-05,1
C02253,Prepaid,2022-02-03,2023-04-18,11,9,0,2,,0, 3000,1,0.173,,1
C00929,Postpaid,2016-03-16,2023-06-17,568,543,521,0,72.56,0,9230,0,0.389,,0
C03236,Postpaid,2022-10-03,2023-06-23,67,76,72,0,35.58,0,1200,0,0.116,,0
C03428,Prepaid,2019-11-24,2023-06-11,74,71,75,0,,0,6430,0,0.188,,0
C04843,Postpaid,20/10/2019,2023-05-17,229,211,215,0,53.22,0,4750,0,0.25,,0
C03816,Postpaid,2020-01-28,2023-06-16,97,90,91,1,39.68,0,7310,0,0.111,,0
C02074,Postpaid,2019-10-05,2023-04-26,161,113,5,1,38.33,0,8800,1,0.231,2023-06-03,1
C01827,Prepaid,2020-04-15,2023-06-20,166,151,138,2,,0,1300,0,0.26,,0
