SalePrice;OverallQuality;LivingArea;GarageCars;GarageArea;YearBuilt;LotArea;Neighborhood;HouseStyle;HasPool;PoolQuality
417984;7;1693;2;385;2022;8145;A;1Story;Yes;TA
209250;5;1475;1;208;1963;15384;C;1Story;No;nan
379201;9;1806;1;214;1959;5708;B;2Story;No;nan
395948;4;1897;1;;1989;9456;D;1Story;No;nan
355956;3;2113;0;;1972;8667;C;2Story;No;nan
480140;4;1567;3;618;2004;9951;C;2Story;Yes;Gd
310312;5;2134;1;265;2012;6182;B;2Story;No;nan
223958;6;1012;0;17;2020;6895;D;2Story;No;nan
292384;3;1954;0;-18;1991;9222;E;1Story;No;nan
143828;2;1730;1;228;2015;6486;D;1Story;No;nan
339985;4;1617;1;176;2022;2680;D;Duplex;No;nan
308007;5;1722;2;400;1996;11931;C;2Story;No;nan
218525;4;1020;1;195;2001;10664;C;2Story;No;nan
192632;3;902;2;;1967;6749;C;2Story;No;nan
424443;8;2355;1;226;1967;8655;F;1Story;No;nan
380173;10;1416;1;226;1973;11020;D;2Story;No;nan
356532;4;1409;3;607;1972;12033;C;1Story;No;nan
192894;2;949;1;217;1961;8313;C;Townhouse;No;nan
162102;2;759;1;187;1972;6244;C;1Story;No;nan
337270;1;1456;2;;1970;12393;D;2Story;No;nan
256138;4;1329;2;563;2013;8284;C;1Story;No;nan
394943;10;1501;3;628;2021;7558;D;Duplex;No;nan
542541;9;1544;1;190;1983;8790;B;Townhouse;Yes;Ex
298220;7;2745;1;;1951;;C;1Story;No;nan
428384;10;1331;2;398;2018;7884;E;1Story;Yes;TA
397778;7;2290;0;-8;1980;10958;B;1Story;No;nan
291034;7;2321;0;54;2017;7374;F;2Story;No;nan
465837;8;1877;0;-8;;9827;B;1Story;Yes;Gd
190308;1;1382;2;427;1968;5156;B;2Story;No;nan
369796;10;819;2;488;2021;11209;C;1Story;No;nan
366423;10;1739;0;-21;1962;5972;E;2Story;No;nan
423883;8;2009;0;1;2014;9378;D;2Story;No;nan
561332;4;2374;1;183;1955;3540;B;2Story;No;nan
266770;4;1025;2;507;2020;8074;B;2Story;No;nan
256706;4;1378;2;482;1976;8564;C;1Story;No;nan
171077;6;1028;0;-6;2001;5956;B;2Story;No;nan
395467;7;1183;0;-16;1997;7671;C;2Story;No;nan
323539;6;1832;3;659;2017;8786;C;2Story;Yes;TA
254661;1;1160;2;434;;9690;C;1Story;No;nan
435684;8;1088;3;598;1966;8300;B;2Story;No;nan
465046;10;1898;1;263;1987;11997;B;Townhouse;No;nan
450593;7;1725;3;;1959;11475;C;Townhouse;No;nan
468991;6;1675;0;76;2003;7908;A;2Story;Yes;TA
300500;6;1174;2;457;1955;4009;C;1Story;No;nan
374771;5;2147;2;;1955;6539;E;1Story;No;nan
339649;6;1507;3;609;2001;1313;A;1Story;No;nan
555493;9;2690;3;574;1964;7451;A;1Story;No;nan
449510;10;1581;1;;2017;12205;A;1Story;No;nan
229096;9;400;1;155;2006;10373;E;1Story;No;nan
299759;10;400;0;10;2005;8251;A;Duplex;Yes;Ex
413258;8;1812;0;-13;1956;5818;F;Townhouse;No;nan
483156;10;2150;0;30;2000;8367;C;Townhouse;Yes;Gd
344978;9;1108;3;658;2007;14394;B;1Story;No;nan
763752;10;2550;3;650;2013;12463;A;Townhouse;No;nan
508048;8;2331;2;;;7549;C;1Story;No;nan
449796;8;1605;0;9;2007;3554;C;2Story;No;nan
217232;1;1770;3;657;1980;14624;C;2Story;No;nan
509952;10;1947;2;406;2015;5813;B;1Story;No;nan
324772;5;2445;0;-47;1962;9590;C;Townhouse;No;nan
235213;4;1841;1;251;1967;3324;B;1Story;No;nan
242788;2;1594;1;248;1962;7031;C;2Story;No;nan
427590;8;1836;3;723;1973;3312;B;1Story;No;nan
244439;3;1769;2;459;2006;4514;D;Duplex;No;nan
354354;4;1962;1;204;1978;5226;B;1Story;No;nan
253939;7;715;2;460;2005;9431;C;2Story;Yes;Gd
437274;10;1658;2;437;2003;7712;C;2Story;No;nan
400589;9;1730;1;255;1954;16137;A;2Story;No;nan
274115;2;1464;2;493;1984;11401;C;2Story;No;nan
313355;3;1892;1;213;1968;11466;B;1Story;No;nan
473538;4;2461;3;730;2004;9511;A;2Story;No;nan
294734;10;1569;0;48;2018;8828;F;Townhouse;No;nan
229358;1;1846;0;1;1993;11567;B;Duplex;No;nan
411813;7;2303;3;687;1987;1000;C;1Story;No;nan
207604;2;1581;1;232;2011;6133;E;1Story;No;nan
188874;5;1056;1;221;1971;3919;B;1Story;No;nan
232405;1;1808;1;;2022;2347;E;2Story;No;nan
144898;3;400;1;241;1989;5694;B;1Story;Yes;Ex
121722;2;400;3;;1975;4557;C;2Story;No;nan
156982;1;1667;0;-41;1954;11583;D;Townhouse;No;nan
276092;7;400;2;401;2003;;F;1Story;No;nan
203199;5;842;2;460;1998;1970;D;1Story;No;nan
116656;1;1310;0;-14;1952;8942;C;Townhouse;No;nan
257384;6;1139;3;673;1987;4963;C;1Story;No;nan
301898;5;1426;2;477;1963;8187;B;1Story;No;nan
269843;3;2056;0;81;1996;9181;D;1Story;No;nan
492718;7;1619;3;647;1963;5749;B;1Story;No;nan
284355;10;1080;2;384;2022;8652;C;2Story;No;nan
473910;9;2177;1;292;1987;9206;D;1Story;No;nan
196278;9;786;1;162;2013;7507;E;1Story;No;nan
411997;9;1611;3;600;1993;;C;2Story;No;nan
196303;2;730;1;291;2019;8009;E;1Story;No;nan
283650;3;1626;3;703;2014;7582;B;1Story;No;nan
461858;7;1341;0;19;1974;8950;B;2Story;No;nan
504987;5;2041;0;-2;;7209;C;Duplex;No;nan
276920;2;1860;2;430;1964;4424;C;1Story;No;nan
196134;3;1206;3;;1952;7493;D;1Story;No;nan
747867;10;1111;2;429;2016;8980;D;2Story;No;nan
420080;6;1342;2;438;1986;8555;B;2Story;No;nan
504995;7;2438;0;-55;2004;7667;D;1Story;No;nan
405626;9;2310;2;407;1987;6540;B;1Story;No;nan
185503;1;1016;1;136;2012;6385;B;1Story;No;nan
359461;7;1900;2;443;1950;6696;A;2Story;No;nan
316302;8;634;3;663;2020;11228;D;1Story;No;nan
220007;3;1276;1;291;1968;5156;C;Duplex;No;nan
276804;4;1036;0;15;2001;;B;2Story;No;nan
416776;10;2035;3;;1979;4226;C;2Story;No;nan
318941;6;855;1;212;2004;10294;C;Townhouse;No;nan
479590;10;1715;3;679;1963;6392;E;1Story;No;nan
365743;7;1500;1;229;1962;5523;C;2Story;No;nan
377059;4;1412;3;683;1976;8646;A;1Story;No;nan
410652;8;2336;3;675;1958;1000;F;1Story;No;nan
487933;5;2380;1;210;1990;4102;A;1Story;No;nan
236037;1;1428;0;-21;1997;9083;D;1Story;No;nan
290533;4;1327;0;;1961;11044;C;Townhouse;Yes;Ex
213420;3;747;3;623;1959;9353;B;2Story;No;nan
392662;9;1498;3;617;1955;8418;D;Duplex;No;nan
404626;8;2477;0;74;1983;15231;A;1Story;No;nan
205996;1;1436;0;5;2001;9474;E;2Story;Yes;TA
460800;6;1864;2;434;1990;4866;B;1Story;No;nan
279254;9;801;0;-20;1955;11074;C;1Story;No;nan
310960;7;1283;3;677;1951;6077;D;2Story;No;nan
320865;4;1731;1;268;1964;5875;A;1Story;Yes;TA
227360;1;1553;0;29;1966;3857;C;2Story;No;nan
552356;2;1912;2;477;1965;6766;E;1Story;Yes;Ex
228846;5;1199;2;;1977;4312;D;1Story;No;nan
227722;5;625;2;440;2021;9672;C;2Story;No;nan
411132;8;2061;1;197;1959;7624;D;Townhouse;No;nan
222021;6;1032;0;4;1959;3917;F;1Story;No;nan
416583;8;1753;0;51;1959;7757;B;2Story;No;nan
236595;2;1725;0;18;2022;10981;C;2Story;No;nan
164578;3;668;1;285;1977;12867;B;1Story;No;nan
264280;6;2025;1;;1973;2631;E;2Story;No;nan
370015;10;1217;3;628;1968;5665;D;1Story;No;nan
247397;3;1528;2;460;2017;4132;E;1Story;No;nan
442399;6;1321;2;445;2005;9061;F;1Story;Yes;Ex
333840;6;2311;0;13;2016;3773;B;Duplex;No;nan
305134;2;2172;1;;1991;11178;A;1Story;No;nan
267462;7;594;1;201;1961;11611;B;1Story;No;nan
337136;2;2629;0;8;1967;10454;C;1Story;No;nan
272745;6;1161;0;39;1972;5848;D;1Story;No;nan
361554;1;2551;3;703;1955;6037;E;1Story;No;nan
345544;3;1372;2;420;2002;6630;B;1Story;No;nan
259863;2;1330;2;449;1991;11315;C;1Story;No;nan
453559;7;1376;2;499;2015;2906;E;1Story;No;nan
271091;4;1300;3;641;1979;;B;Duplex;No;nan
368843;8;2762;0;-26;1958;5200;B;2Story;No;nan
454105;6;1462;0;32;1991;6742;C;1Story;No;nan
445596;10;1349;2;465;1983;10208;C;1Story;No;nan
197765;4;1539;2;407;1989;3454;F;1Story;No;nan
272613;5;1016;3;604;1966;7167;C;2Story;No;nan
529044;9;2299;1;228;1978;7613;E;1Story;No;nan
264742;7;764;1;203;1999;7888;C;1Story;No;nan
421768;10;1193;2;373;1998;7690;A;1Story;No;nan
371391;9;1968;3;633;2022;9670;A;1Story;No;nan
384068;7;1521;2;464;2010;6644;B;Duplex;No;nan
245168;1;1775;1;214;1995;9096;A;1Story;No;nan
388990;8;2267;2;503;1995;;B;1Story;No;nan
266717;4;2002;1;137;1966;8858;C;2Story;No;nan
206530;3;1569;1;274;2015;9584;D;2Story;No;nan
328332;7;2545;1;206;1954;8846;C;1Story;No;nan
194803;3;1186;0;-20;2003;7731;A;1Story;No;nan
344136;8;1450;0;-62;1965;4193;D;1Story;No;nan
222347;6;1485;2;;1956;12072;C;1Story;No;nan
211075;5;1449;1;147;1957;13084;F;1Story;No;nan
170198;4;965;0;33;2021;6922;F;1Story;No;nan
440255;8;708;2;379;1987;9369;E;2Story;No;nan
461004;8;1709;2;386;2003;6357;D;Townhouse;No;nan
251596;1;1183;2;392;1964;5839;A;2Story;No;nan
517401;9;2454;2;411;1999;8166;A;1Story;No;nan
331964;5;1464;2;478;2005;16422;E;2Story;No;nan
317010;4;1374;3;720;1958;12786;C;2Story;No;nan
458858;6;2047;1;;1957;12337;C;Duplex;No;nan
353989;6;1701;2;;1968;9556;E;2Story;Yes;Ex
159427;2;1412;3;;2000;5247;D;2Story;No;nan
206297;8;1180;1;;2021;11110;B;1Story;No;nan
495234;7;3329;0;18;2006;1000;B;1Story;Yes;Ex
248553;1;1681;2;440;2017;9173;A;1Story;No;nan
356088;5;2042;3;650;1980;11294;D;1Story;No;nan
277465;6;989;0;-57;1952;8454;C;1Story;No;nan
215015;4;1211;3;666;1992;12978;F;1Story;No;nan
282826;2;2556;1;258;1978;3722;D;2Story;No;nan
322816;4;2198;1;189;1959;12802;A;Townhouse;No;nan
210468;1;1729;0;-79;1961;7527;B;1Story;No;nan
264207;7;1309;3;647;1995;12352;C;1Story;No;nan
164042;2;1383;2;500;1979;11061;F;Duplex;No;nan
132429;2;1162;2;488;1981;12542;B;Townhouse;No;nan
304259;9;922;0;-23;2022;10926;E;1Story;No;nan
336591;5;1962;0;18;1996;10076;B;1Story;No;nan
269282;2;1769;0;25;2012;12098;B;1Story;No;nan
286043;9;1868;3;720;1975;8166;F;1Story;No;nan
438334;9;1332;2;378;1952;9807;A;Duplex;No;nan
181896;1;1628;2;;1972;7989;D;2Story;No;nan
521347;3;1284;2;360;1999;5943;A;1Story;No;nan
297346;4;1136;0;-27;1985;9581;E;Duplex;No;nan
262314;7;2334;2;483;;8590;E;2Story;No;nan
543032;10;1561;1;198;1978;11771;E;Townhouse;Yes;Gd
241731;4;1754;0;-52;1987;7423;B;Townhouse;No;nan
251091;2;1918;2;449;1954;5718;A;1Story;No;nan
378721;7;1567;3;;1969;11729;C;1Story;No;nan
397430;6;1620;0;-41;1963;8190;B;2Story;No;nan
239812;3;957;1;200;1957;;D;Townhouse;No;nan
253695;6;1052;1;226;1997;12167;C;Townhouse;No;nan
309006;6;1026;3;690;1962;10780;A;2Story;No;nan
347352;5;1803;3;634;1973;13546;D;1Story;No;nan
260639;4;1535;0;-32;2014;6977;E;1Story;No;nan
446603;10;1052;0;77;1983;6558;F;2Story;Yes;Gd
220996;1;1790;1;209;2000;4740;C;2Story;No;nan
402298;10;1772;3;670;1952;6299;B;2Story;No;nan
441446;6;1153;0;26;2007;6841;B;1Story;No;nan
272897;2;1486;1;149;2021;10049;B;2Story;No;nan
344804;3;1774;3;659;2004;5212;B;Duplex;No;nan
267185;8;1071;1;154;1991;6010;F;1Story;No;nan
339364;10;1783;2;;1970;13090;A;1Story;No;nan
323064;6;1651;3;715;1959;1000;B;2Story;No;nan
306356;3;1000;0;-40;2006;9441;A;Townhouse;No;nan
222230;7;1610;0;-67;1974;4129;B;1Story;No;nan
309553;4;1683;2;516;2005;5584;A;1Story;No;nan
488780;9;1187;3;;1987;12270;C;1Story;Yes;TA
367302;5;1226;1;160;2010;8215;C;1Story;No;nan
157973;3;996;0;65;1996;15971;B;1Story;No;nan
223719;2;1276;2;393;2003;9880;B;2Story;No;nan
255678;2;1494;2;506;1995;5511;D;1Story;No;nan
259755;3;1228;3;671;2017;9673;C;2Story;No;nan
305303;2;758;3;711;1953;11390;A;1Story;No;nan
210734;4;1156;0;7;2015;9566;F;1Story;No;nan
328263;2;1291;2;483;1992;;C;2Story;No;nan
254188;10;1908;1;183;2011;;C;2Story;No;nan
361877;9;1797;2;415;1953;7033;E;1Story;No;nan
366438;2;1918;1;135;2014;13003;C;Duplex;No;nan
398963;9;1130;1;;2011;5610;E;1Story;No;nan
255443;6;1571;0;17;1951;6765;F;1Story;No;nan
168732;1;400;2;400;1958;10980;B;2Story;No;nan
222102;4;1714;1;150;2006;9859;E;Duplex;No;nan
360048;1;1805;3;671;1994;4070;A;1Story;Yes;Ex
286911;6;1324;1;287;1967;7674;B;1Story;No;nan
308747;4;1648;3;654;1997;12221;E;2Story;No;nan
184375;3;743;3;634;1991;;F;1Story;No;nan
277181;3;1099;2;403;1990;12294;D;2Story;No;nan
634178;9;1883;3;710;2007;12463;A;1Story;No;nan
421461;6;1756;1;189;1991;5217;C;Duplex;No;nan
318981;9;1294;3;645;1984;7115;C;1Story;No;nan
254525;5;1906;2;482;1987;9973;B;Townhouse;No;nan
168266;2;1569;0;25;2016;3387;F;1Story;No;nan
364140;8;1248;1;207;1990;7331;B;Duplex;No;nan
290133;5;1409;1;192;1999;;B;1Story;No;nan
277294;2;1272;2;499;2021;6133;A;1Story;No;nan
186020;4;908;2;395;1994;9764;C;1Story;No;nan
396570;9;2128;2;432;2020;6199;D;Duplex;No;nan
186078;4;1216;2;380;1968;6166;B;1Story;No;nan
354888;4;1084;1;268;1966;10233;E;1Story;No;nan
178012;2;735;0;-19;2014;12104;A;1Story;No;nan
210985;6;400;3;632;2005;5868;C;Townhouse;No;nan
367623;2;1851;3;686;1990;4366;D;1Story;No;nan
277403;7;1897;0;-57;1991;7888;A;1Story;No;nan
331284;3;2097;0;25;1955;9401;C;Townhouse;No;nan
247453;3;1425;0;-14;2018;5838;E;Townhouse;No;nan
285224;5;1339;2;392;2022;12982;C;1Story;No;nan
164527;3;1246;1;180;1989;7559;C;Duplex;No;nan
246286;2;1292;1;193;1990;5812;E;1Story;No;nan
664279;10;2060;1;202;1958;13795;F;1Story;No;nan
314873;9;1487;2;392;1957;11800;B;Duplex;Yes;TA
343045;2;1689;1;232;1993;5818;D;2Story;No;nan
276760;2;1279;2;391;2007;11201;A;1Story;Yes;TA
552284;8;2160;1;125;2016;6032;A;1Story;No;nan
213027;9;548;0;77;1962;10303;B;1Story;No;nan
246550;7;890;3;668;1968;13332;F;2Story;No;nan
293601;3;1690;3;740;1998;4373;C;Townhouse;No;nan
433903;9;2375;2;398;1979;6387;B;1Story;No;nan
255552;3;1387;1;239;2015;6453;A;Duplex;Yes;Ex
201873;5;1079;3;696;2008;8797;F;1Story;No;nan
430778;9;2000;0;-8;2002;9420;C;2Story;No;nan
281546;3;1662;0;-58;2001;7733;B;1Story;No;nan
451905;7;2145;0;-11;;2954;E;2Story;No;nan
141219;1;855;2;465;1964;4307;D;1Story;No;nan
482570;4;2106;2;464;1969;5349;B;Townhouse;No;nan
258033;4;726;1;220;1954;9680;C;1Story;No;nan
246341;7;1356;0;36;1956;3815;F;1Story;No;nan
379322;8;1706;1;254;1967;5259;F;Duplex;Yes;TA
207009;1;1593;1;199;2005;4599;A;1Story;No;nan
269396;5;2030;0;-61;1994;;B;1Story;No;nan
267752;7;587;1;;1977;11395;B;2Story;Yes;Gd
249547;4;1571;3;;1999;8462;C;Duplex;No;nan
261593;4;2100;2;446;1951;13981;D;1Story;No;nan
359405;4;1530;1;274;2017;8462;B;1Story;Yes;Gd
199708;6;929;0;17;1973;;E;1Story;No;nan
295802;7;2004;2;492;1997;5647;D;Townhouse;No;nan
150920;2;1176;2;400;1994;8609;D;1Story;No;nan
190178;5;1088;1;;2007;5520;F;1Story;No;nan
210663;4;1025;3;727;1985;5063;C;2Story;No;nan
311531;3;1401;1;223;1951;4977;B;1Story;No;nan
458078;7;1592;3;753;1967;7327;D;1Story;No;nan
179182;6;865;2;;1998;6500;E;Townhouse;No;nan
344332;7;968;1;194;1957;;B;1Story;No;nan
228019;5;1153;0;26;2007;8628;E;2Story;No;nan
301517;6;1023;1;;1964;8579;A;Duplex;No;nan
356973;5;1518;3;630;1966;6344;A;1Story;No;nan
536295;7;1681;3;685;1972;17196;B;1Story;No;nan
316479;2;1612;1;234;2015;5228;F;Townhouse;No;nan
410318;5;1613;3;637;2019;6579;C;2Story;No;nan
385217;6;2335;2;448;1976;10998;A;1Story;No;nan
255351;6;1712;1;250;1986;8607;F;1Story;No;nan
386678;5;1892;3;636;1998;4181;D;2Story;No;nan
420918;10;1293;1;241;2013;8082;E;1Story;No;nan
306961;7;1972;1;185;1983;10039;B;2Story;No;nan
433563;10;1269;0;-27;1967;9536;A;Townhouse;No;nan
344137;8;1706;1;264;2013;9984;C;1Story;No;nan
248381;7;814;0;25;1993;14557;E;Duplex;No;nan
358629;5;1583;3;585;1966;8815;D;2Story;No;nan
137671;1;1012;0;-15;2008;10387;D;1Story;No;nan
219336;5;1968;0;20;1962;1000;E;2Story;No;nan
438067;10;1938;0;6;2001;13597;B;2Story;Yes;Gd
236743;2;1267;2;;2009;8195;D;1Story;No;nan
361797;5;2525;0;5;1991;5396;C;1Story;No;nan
304085;5;1357;1;215;2013;7414;A;2Story;No;nan
213907;2;694;0;-7;2015;9988;B;2Story;No;nan
371076;5;1110;1;264;1983;11104;E;Townhouse;No;nan
198636;4;978;0;;2020;7714;E;Duplex;No;nan
299575;1;1690;2;;2013;9804;B;1Story;No;nan
190801;3;882;3;664;1982;7210;B;2Story;No;nan
161980;1;1230;0;-22;1961;9475;A;1Story;No;nan
312610;5;1657;0;;1968;8619;F;1Story;No;nan
351173;4;1569;2;483;1958;8902;D;1Story;No;nan
317892;7;1494;0;39;1966;7067;F;2Story;No;nan
340870;5;1563;1;194;1999;9211;E;1Story;No;nan
556109;10;1315;0;4;1988;5520;B;1Story;No;nan
239961;4;698;0;;1990;8584;A;1Story;No;nan
181020;2;1302;3;677;1959;6097;C;1Story;No;nan
276795;4;1734;3;677;1961;5019;A;Townhouse;No;nan
175614;2;1432;0;-44;;5883;A;Townhouse;No;nan
441471;8;1696;2;393;1977;7376;B;2Story;No;nan
237631;3;1207;3;707;1953;6415;D;2Story;No;nan
312539;9;1997;0;60;1985;9189;C;2Story;No;nan
206581;4;400;3;601;2014;8239;B;2Story;No;nan
216010;6;1571;0;-1;1996;11044;C;2Story;No;nan
410109;10;2174;3;693;1988;7747;A;1Story;No;nan
425159;5;2249;3;572;1987;8542;E;1Story;No;nan
420061;10;1384;1;177;1993;13598;D;1Story;No;nan
166388;1;837;0;-4;2000;6683;B;1Story;No;nan
397563;9;2183;0;-24;1975;;D;1Story;No;nan
218922;1;1474;0;8;1985;11610;C;2Story;No;nan
562537;8;1421;0;;2018;5130;A;2Story;No;nan
339706;9;1054;3;626;1950;11946;B;1Story;No;nan
275010;9;875;1;222;2002;7289;F;1Story;No;nan
266374;1;1782;1;206;1955;5500;A;2Story;No;nan
209589;2;1835;2;;1986;10716;C;1Story;No;nan
255727;1;1601;0;0;1951;7247;E;1Story;No;nan
370173;10;1118;2;545;2018;13473;B;Duplex;No;nan
188055;2;968;3;720;1990;8243;B;1Story;No;nan
368229;10;784;2;377;2000;8222;E;Duplex;No;nan
214751;8;1220;0;;1996;6242;B;Duplex;No;nan
141019;5;997;1;189;1962;7560;D;Duplex;No;nan
193079;7;645;1;171;2018;7182;D;1Story;No;nan
336652;2;1826;0;-55;2015;11994;E;1Story;No;nan
350486;8;840;3;653;2008;8869;F;1Story;No;nan
341028;6;1992;0;-30;2017;10117;E;1Story;No;nan
294350;8;1697;3;624;2008;8295;D;1Story;No;nan
298811;1;1647;1;301;1959;6767;E;2Story;No;nan
256648;1;2333;3;;1962;9113;F;Townhouse;No;nan
216940;7;857;0;-18;1951;12772;F;Duplex;No;nan
284064;8;1937;0;30;1964;4855;E;1Story;No;nan
156063;3;1351;0;-18;1995;9258;B;2Story;No;nan
498581;5;2786;3;613;2006;12490;D;1Story;Yes;TA
348750;1;1310;3;650;1959;5556;A;1Story;Yes;Ex
337887;7;1229;3;740;1971;;B;Duplex;No;nan
307519;5;1713;1;201;1957;10770;A;1Story;No;nan
532538;8;1396;2;404;1970;4117;F;2Story;No;nan
329662;8;1121;2;457;1971;11331;B;Duplex;No;nan
320244;9;1015;0;-12;1994;6218;D;1Story;No;nan
447661;7;2229;1;330;1989;9077;C;Townhouse;No;nan
209927;1;918;3;629;1971;11072;A;1Story;No;nan
299126;3;1612;0;69;1979;11600;C;Duplex;No;nan
323763;8;2028;1;267;2011;3392;D;1Story;No;nan
321383;3;2052;0;-15;2022;13366;E;1Story;No;nan
324947;8;1199;1;220;1994;12254;A;1Story;No;nan
178324;1;1397;1;179;1984;11156;B;2Story;No;nan
321253;5;1300;2;418;1991;9084;D;Duplex;No;nan
343348;4;732;0;;1954;6693;A;2Story;No;nan
399703;5;1769;3;;;4750;B;Townhouse;No;nan
392887;8;1519;2;383;2019;3128;B;Duplex;No;nan
401481;10;2220;2;452;2011;9934;D;1Story;No;nan
214981;4;1088;3;654;1981;11154;B;2Story;No;nan
271250;4;2044;1;236;1957;7746;C;1Story;No;nan
221605;3;2080;3;682;1967;6617;F;1Story;No;nan
398332;7;1524;0;-9;1964;8210;E;1Story;No;nan
145539;3;415;3;680;1975;6079;B;1Story;No;nan
276237;3;1244;1;217;2002;8065;C;2Story;No;nan
436130;10;2393;3;690;1993;5907;B;1Story;No;nan
283004;5;1649;1;233;1981;9836;A;2Story;No;nan
363071;5;1847;1;227;1977;11732;B;Townhouse;No;nan
242444;6;1455;0;-4;;9526;C;1Story;No;nan
404088;8;1388;3;712;;7759;C;2Story;No;nan
340294;10;566;3;676;1967;10967;F;2Story;No;nan
334067;6;1897;0;;2019;8057;F;1Story;No;nan
375619;1;2040;1;201;1960;10872;A;2Story;No;nan
222467;8;1025;3;651;1981;6092;D;1Story;No;nan
379646;8;1411;0;0;;6480;A;1Story;No;nan
300178;9;1343;1;227;1989;5034;D;1Story;No;nan
374433;9;1710;0;-38;1957;6604;A;2Story;No;nan
165853;2;1228;3;;1984;10944;F;1Story;No;nan
298090;2;1966;0;-13;2018;5385;E;1Story;No;nan
211466;3;1536;2;483;1970;1086;A;1Story;No;nan
158243;1;400;1;180;1973;6756;E;Duplex;No;nan
312816;4;1721;2;439;1966;4479;D;Duplex;No;nan
291407;4;1998;2;413;1967;6487;C;2Story;No;nan
272585;9;924;1;295;1961;14321;D;1Story;No;nan
333541;9;1704;1;270;1965;5333;D;1Story;No;nan
340216;9;2415;0;-66;1953;9901;E;Duplex;No;nan
308387;10;1556;1;;1983;7759;E;1Story;No;nan
417842;7;2071;2;475;1995;9117;C;1Story;No;nan
345506;2;1279;2;458;1980;6472;E;1Story;No;nan
440111;10;1491;3;677;1974;11484;F;2Story;No;nan
204549;5;1398;1;228;1973;9281;B;1Story;No;nan
350659;4;1306;2;478;2014;9364;A;1Story;No;nan
474710;8;1426;3;691;1974;8297;D;2Story;No;nan
179320;2;685;3;648;1977;11768;F;2Story;No;nan
316194;6;1335;0;-48;;9680;A;2Story;Yes;Ex
302398;5;2169;2;372;1955;9113;C;1Story;No;nan
267466;2;1018;0;-4;2015;9958;A;2Story;No;nan
354363;10;967;2;366;2016;2720;E;1Story;No;nan
276676;1;1531;0;10;2021;8563;F;2Story;No;nan
269250;8;1556;0;;1997;7808;C;2Story;No;nan
219820;2;1689;1;298;2019;11506;C;1Story;No;nan
273682;7;1443;0;;2016;5897;F;1Story;No;nan
313916;9;1536;1;219;1997;8603;A;1Story;No;nan
473350;9;1325;3;595;2014;13772;E;1Story;No;nan
333345;8;862;2;390;1993;7923;C;1Story;No;nan
458399;10;1464;3;687;2012;4009;C;2Story;No;nan
488785;9;1862;2;427;1995;14522;C;1Story;No;nan
260707;2;1758;3;761;1968;5853;D;Townhouse;No;nan
169583;6;628;2;437;2013;4881;F;1Story;No;nan
220755;4;1626;0;7;2022;4999;F;1Story;No;nan
259758;4;1054;2;387;2020;10183;E;1Story;Yes;Gd
344499;5;2196;2;478;1999;11893;B;2Story;No;nan
233022;3;1663;3;623;2012;13281;B;2Story;No;nan
405976;1;1948;3;;1990;8046;C;Townhouse;No;nan
348547;8;1511;3;692;1956;;F;1Story;No;nan
268168;5;1467;1;224;1958;6290;C;1Story;No;nan
325411;3;2248;1;290;1953;8101;F;2Story;No;nan
413749;10;1986;2;;1998;7936;F;2Story;No;nan
245308;7;1559;2;507;1955;11925;C;Townhouse;No;nan
431434;7;1400;0;-51;1970;4047;E;1Story;No;nan
99646;1;646;0;32;1964;4654;F;2Story;No;nan
438157;9;1662;2;434;2016;7071;E;1Story;No;nan
200031;2;1437;1;192;2015;9108;D;1Story;No;nan
245831;5;1777;2;374;2005;6672;E;1Story;No;nan
247170;5;1929;0;;2017;6428;A;2Story;No;nan
296433;8;2116;1;207;1981;11521;D;2Story;No;nan
352114;8;1668;1;;2015;9416;B;1Story;No;nan
244810;7;977;0;29;1978;5046;A;1Story;No;nan
388768;7;425;2;;2015;6471;E;1Story;No;nan
306388;6;1088;3;730;;9550;D;1Story;No;nan
527330;6;2167;2;418;1976;4217;B;1Story;No;nan
374043;9;2412;2;464;2009;9532;C;1Story;No;nan
299504;6;1381;0;;1988;6969;F;2Story;No;nan
169247;2;770;1;212;1993;9088;E;1Story;No;nan
277738;2;1176;0;2;1985;8360;A;1Story;No;nan
370714;5;2069;2;402;1968;4648;F;Townhouse;No;nan
276638;4;1204;3;644;1994;6090;C;1Story;No;nan
204084;2;1795;3;606;1970;12342;D;2Story;No;nan
170888;3;1584;3;;1972;15114;D;1Story;No;nan
365353;7;1855;0;-19;1976;2758;F;Townhouse;No;nan
392331;8;2409;1;254;2021;11129;E;1Story;No;nan
292898;6;1795;0;-13;1968;8887;B;2Story;No;nan
293713;5;1573;3;642;1990;14247;D;1Story;No;nan
244823;1;2464;2;449;1975;6324;C;Townhouse;No;nan
274421;8;1675;1;227;1977;10695;C;1Story;Yes;Gd
312306;3;1104;0;-24;2013;7092;C;2Story;No;nan
210771;6;1844;0;16;2017;11844;C;1Story;No;nan
266337;3;1724;1;213;2000;14934;C;Townhouse;No;nan
428344;7;1346;1;196;1997;8639;B;2Story;No;nan
334515;7;1241;2;;1959;4583;D;1Story;Yes;Gd
375226;9;1351;1;;;12242;E;1Story;No;nan
329529;5;1234;2;;1988;9696;C;1Story;No;nan
319497;8;1367;3;670;1968;9134;F;1Story;No;nan
510501;10;1079;3;609;2013;12750;A;1Story;No;nan
489465;10;1693;0;45;1968;4587;C;Townhouse;No;nan
